photo7b,0.000000,Random/Circle,No_Match
photo5a,0.000000,Random/Circle,No_Match
photo2a,0.000000,Random/Circle,No_Match
photo3b,0.000000,Random/Circle,No_Match
photo1b,0.000000,Circle,No_Match
photo7a,0.000000,Random/Circle,No_Match
photo5b,0.000000,Random/Circle,No_Match
photo3a,0.000000,Random/Circle,No_Match
tinea_corporis11,0.000000,Circle,No_Match
photo4a,0.000000,Random/Circle,No_Match
psoriasis20a,0.000000,Circle,No_Match
photo4b,0.000000,Random/Circle,No_Match
psoriasis20b,0.000000,Circle,No_Match
photo1a,0.010000,Random/Circle,No_Match
photo6a,0.010000,Random/Circle,No_Match
photo2b,0.020000,Random/Circle,No_Match
melanoma6,0.070000,Random/Circle,No_Match
vesicles9,0.120000,Varying Circle,No_Match
tinea_corporis12,0.130000,Circle,No_Match
photo6b,0.150000,Random/Circle,No_Match
tinea_corporis13b,0.170000,Circle,No_Match
lph1,0.230000,Random/Circle,No_Match
lph8,0.250000,Random/Circle,No_Match
erythrodermic_psoriasis1,0.290000,Random/Circle,No_Match
tinea_corporis4,0.370000,Circle,No_Match
lph7,0.370000,Random/Circle,No_Match
psoriasis10,0.370000,Random/Circle,No_Match
herpes_simplex1,0.380000,Circle,No_Match
herpes_zoster3,0.390000,Random/Circle,No_Match
tinea_corporis6,0.390000,Circle,No_Match
melanoma2,0.400000,Random/Circle,No_Match
herpes_zoster2,0.460000,Random/Circle,No_Match
clp11,0.460000,Random/Circle,No_Match
tinea_corporis1,0.460000,Circle,No_Match
vitiligo3,0.470000,Random/Circle,No_Match
lph4,0.470000,Random/Circle,No_Match
psoriasis19a,0.490000,Varying Circle,No_Match
psoriasis19b,0.490000,Varying Circle,No_Match
melanoma9,0.490000,Circle,No_Match
psoriasis16,0.500000,Random/Circle,No_Match
acne_fulminans1,0.510000,Random/Circle,No_Match
tinea_corporis7b,0.530000,Random/Circle,No_Match
psoriasis1,0.530000,Circle,No_Match
erythrodermic_psoriasis2,0.530000,Random/Circle,No_Match
melanoma8c,0.550000,Circle,No_Match
annular_psoriasis1,0.550000,Random/Circle,No_Match
acne_vulgaris3,0.550000,Random/Circle,No_Match
clp4,0.560000,Random/Circle,No_Match
urticaria7,0.560000,Random/Circle,No_Match
psoriasis21a,0.560000,Random/Circle,No_Match
lph9,0.560000,Random/Circle,No_Match
acne_vulgaris4,0.570000,Random/Circle,No_Match
lph15,0.570000,Circle,No_Match
melanoma8a,0.580000,Circle,No_Match
psoriasis2,0.590000,Random/Circle,No_Match
tinea_corporis13a,0.590000,Circle,No_Match
herpes12,0.590000,Random/Circle,No_Match
vesicles2,0.590000,Random/Circle,No_Match
tinea_corporis5,0.600000,Random/Circle,No_Match
tinea_corporis8a,0.610000,Circle,Partial
psoriasis21b,0.620000,Random/Circle,No_Match
melanoma10,0.620000,Circle,Partial
melanoma8b,0.630000,Circle,Partial
urticaria2,0.640000,Random/Circle,No_Match
tinea_corporis9,0.640000,Random/Circle,No_Match
psoriasis22,0.640000,Circle,Partial
lph16,0.640000,Random/Circle,No_Match
tinea_corporis7a,0.640000,Random/Circle,No_Match
melanoma7,0.650000,Circle,Partial
tinea_corporis8b,0.650000,Circle,Partial
herpes11,0.650000,Random/Circle,No_Match
acne_fulminans2,0.660000,Random/Circle,No_Match
tinea_corporis10,0.660000,Varying Circle,No_Match
herpes3,0.670000,Random/Circle,No_Match
clp5,0.680000,Random/Circle,No_Match
vitiligo2,0.680000,Random/Circle,No_Match
herpes13,0.690000,Random/Circle,No_Match
acne_vulgaris1,0.690000,Random/Circle,No_Match
tinea_corporis3,0.700000,Circle,Match
acne_vulgaris2,0.700000,Random/Circle,No_Match
acne3,0.700000,Random/Circle,No_Match
acne2,0.710000,Random/Circle,No_Match
acne12,0.710000,Random/Circle,No_Match
vesicles25,0.720000,Random/Circle,No_Match
psoriasis6,0.720000,Circle,Match
herpes10,0.720000,Random/Circle,No_Match
herpes_zoster1,0.730000,Random/Circle,No_Match
acne1,0.730000,Random/Circle,No_Match
urticaria8,0.740000,Random/Circle,No_Match
urticaria1,0.750000,Random/Circle,No_Match
urticaria5,0.750000,Circle,Match
acne11,0.760000,Random/Circle,No_Match
annular_psoriasis3,0.770000,Random/Circle,No_Match
acne_vulgaris5,0.780000,Random/Circle,No_Match
psoriasis17,0.780000,Random/Circle,No_Match
psoriasis18,0.790000,Random/Circle,No_Match
vesicles18,0.790000,Varying Circle,No_Match
acne_excoriee1,0.790000,Random/Circle,No_Match
herpes5,0.800000,Random/Circle,No_Match
acne_excoriee2,0.810000,Random/Circle,No_Match
clp3,0.810000,Varying Circle,No_Match
herpes1,0.810000,Random/Circle,No_Match
tinea_corporis2,0.820000,Random/Circle,No_Match
herpes6,0.820000,Random/Circle,No_Match
melanoma5,0.860000,Varying Circle,No_Match
melanoma4,0.870000,Circle,Match
clp10,0.880000,Random/Circle,No_Match
melanoma3,1.000000,Circle,Match
